,F,NEPkid,MDLF,eta_circuit,W_F_spec,NEFD_line,NEFD_continuum,Pkid,pwv,EL
149,296505961522.39984,5.770020644610503e-18,3.3875493936700788e-19,0.06794176539881074,914113160.745294,8.437585198250287e-27,4.218792599125144e-27,3.6044186696620486e-14,0.5,60.0
150,296770997197.1334,6.865895123347879e-18,1.4121952110322855e-19,0.19429463838609443,536214702.45267457,5.9963712483015716e-27,2.9981856241507858e-27,5.0768530800836054e-14,0.5,60.0
151,297573609814.81335,7.262895927342602e-18,1.8490673227783754e-19,0.1582932889685094,685030463.993203,6.1457562953868114e-27,3.0728781476934057e-27,5.732589988401677e-14,0.5,60.0
152,298059097645.1578,5.090445542286179e-18,3.4524136487946783e-19,0.059749999702917944,573483301.7075758,1.3706751663684412e-26,6.853375831842206e-27,2.794519252681836e-14,0.5,60.0
153,298132664590.39404,8.396156259611927e-18,2.442267027243696e-19,0.13996572047672737,1087880859.3432024,5.111452236468768e-27,2.555726118234384e-27,7.519342139753318e-14,0.5,60.0
154,299028905785.09235,6.627010841042329e-18,2.718254129459606e-19,0.09975708987954549,853211843.6472888,7.253801676596158e-27,3.626900838298079e-27,4.821157951035473e-14,0.5,60.0
155,299433214789.24384,8.692537688177956e-18,1.7424491348062427e-19,0.2042242394604959,789401650.3978918,5.025677028346882e-27,2.512838514173441e-27,7.953196768479952e-14,0.5,60.0
156,300787131811.26324,5.122006485060191e-18,4.771110694621657e-19,0.04487998435429484,1049793743.5576853,1.0347799590723783e-26,5.173899795361892e-27,2.881474152464523e-14,0.5,60.0
157,300978729928.6219,7.618798943659886e-18,1.578784218222243e-19,0.20195440716117555,569255254.08979,6.3146346035492885e-27,3.1573173017746442e-27,6.121212670010586e-14,0.5,60.0
158,301551306627.556,8.922647563117704e-18,2.0661487283127493e-19,0.18631934977933037,680854880.3802493,6.90938705320785e-27,3.454693526603925e-27,8.065286608635943e-14,0.5,60.0
159,302155207885.4365,6.433916081712171e-18,2.3329432024466016e-19,0.11834756596637026,599303571.036086,8.863184636668769e-27,4.4315923183343846e-27,4.5059859854986135e-14,0.5,60.0
160,302658078245.17584,7.819670217999179e-18,2.0386458633264066e-19,0.163257944105982,641918912.7511511,7.230929300606986e-27,3.615464650303493e-27,6.477538082905216e-14,0.5,60.0
161,303184971098.15326,6.5422437689662595e-18,3.261437762476632e-19,0.08586576307285067,917793732.8544405,8.09089386113783e-27,4.045446930568915e-27,4.680694822468254e-14,0.5,60.0
162,303875673973.70734,6.085101042533789e-18,2.453208442817787e-19,0.10535711552332588,596337073.1727935,9.366452555922383e-27,4.683226277961192e-27,4.0418592600290106e-14,0.5,60.0
163,304048551220.6532,8.442625667008085e-18,2.4918424526733423e-19,0.14415181416504,1019439163.9514272,5.565340786935816e-27,2.782670393467908e-27,7.620542576692116e-14,0.5,60.0
164,304537741123.08185,8.005383074618906e-18,2.3253453309688435e-19,0.14666736258753563,759454002.8796352,6.971375549250788e-27,3.485687774625394e-27,6.853777878437707e-14,0.5,60.0
165,305527088980.1585,7.542911730717494e-18,1.880885268359246e-19,0.17150122913091223,662449833.6642524,6.46460220459576e-27,3.23230110229788e-27,6.072365611567378e-14,0.5,60.0
166,306073142557.2984,7.942814453268663e-18,1.6511183485395104e-19,0.20650455806096024,573248509.6605941,6.557944935783328e-27,3.278972467891664e-27,6.609211108209699e-14,0.5,60.0
167,307268054377.48016,5.8153507673776e-18,2.805266970284483e-19,0.08966737082185042,747892956.2191494,8.54018447153873e-27,4.270092235769365e-27,3.674390565369071e-14,0.5,60.0
168,307508256904.73016,7.268224831373563e-18,1.9268244735381143e-19,0.1635322860882129,667916256.0962307,6.568294799127224e-27,3.284147399563612e-27,5.607558478971762e-14,0.5,60.0
169,308276063290.05396,6.86820125949284e-18,1.9160383088391835e-19,0.15617038478614764,546866345.6976614,7.977291956564262e-27,3.988645978282131e-27,5.0266036509884144e-14,0.5,60.0
170,308700872168.114,7.661516599652445e-18,1.505990641257388e-19,0.2225400991821445,480841630.04592437,7.131037310117163e-27,3.5655186550585814e-27,6.117470387320479e-14,0.5,60.0
171,309245501289.22327,8.492370867028877e-18,1.9419794925648453e-19,0.19230802513662018,767239280.8180876,5.76296930299541e-27,2.881484651497705e-27,7.47287482123968e-14,0.5,60.0
172,310190655071.4572,6.4577976724843515e-18,1.8503383053161397e-19,0.1551362086113168,460095293.2737766,9.156633793001576e-27,4.578316896500788e-27,4.424413956738684e-14,0.5,60.0
173,310505413908.6791,6.716084816878661e-18,1.8738444168398776e-19,0.15945111861904673,465867537.00200236,9.158061947863379e-27,4.5790309739316895e-27,4.779657415921635e-14,0.5,60.0
174,310844401813.54584,7.728024537738741e-18,2.0384823577059622e-19,0.16907235266507112,640902370.5398693,7.241817493658879e-27,3.6209087468294396e-27,6.300522451441751e-14,0.5,60.0
175,311152990617.8188,8.057483631107818e-18,1.943318181104522e-19,0.185560638549975,600418981.1853116,7.369228058335866e-27,3.684614029167933e-27,6.85109349903251e-14,0.5,60.0
176,312050094962.5101,7.918334198874085e-18,2.5415246285573894e-19,0.14050259870280188,852921201.5940783,6.784500970613005e-27,3.3922504853065024e-27,6.626724927779046e-14,0.5,60.0
177,312532103583.5193,8.278191822795567e-18,2.8332355683252986e-19,0.13233365685875545,1013952316.0411483,6.362058382249498e-27,3.181029191124749e-27,7.232363609437479e-14,0.5,60.0
178,313403304567.66583,9.261155908883698e-18,1.575986269733292e-19,0.26816900419364964,560111034.8526496,6.4063519938880565e-27,3.2031759969440283e-27,8.604586833999556e-14,0.5,60.0
179,314228981931.1751,7.243816755166502e-18,2.600508708248315e-19,0.1284474443885483,696052962.8108747,8.506453306612831e-27,4.253226653306416e-27,5.5872907773397307e-14,0.5,60.0
180,314576892849.4547,9.947896770607218e-18,2.464799268377531e-19,0.1868927213410163,1023542026.8381872,5.482875358652697e-27,2.7414376793263485e-27,1.0082718167903981e-13,0.5,60.0
181,315758671898.4202,9.343912853419997e-18,2.1295895558049202e-19,0.21131573569614345,622875800.6461344,7.78443230396504e-27,3.89221615198252e-27,8.647853204042932e-14,0.5,60.0
182,316644988966.90936,6.538352076092858e-18,2.8665119095908812e-19,0.11097975759982527,554323808.686616,1.1773964298888668e-26,5.886982149444334e-27,4.543414054152727e-14,0.5,60.0
183,317200463696.23627,9.106650864658925e-18,3.496668593645576e-19,0.12648176025397317,1035075401.901369,7.691569725295274e-27,3.845784862647637e-27,8.601659307859748e-14,0.5,60.0
184,317309637722.1247,5.689234275347539e-18,4.966648758746895e-19,0.05562284207935175,857359950.6193819,1.3189634215041382e-26,6.594817107520691e-27,3.515720298541584e-14,0.5,60.0
185,317546839436.80554,8.559806591436745e-18,3.0518457741805016e-19,0.13679816914516355,745089839.2830614,9.325807315725346e-27,4.662903657862673e-27,7.721556876041204e-14,0.5,60.0
186,318404595301.96,8.907799700159615e-18,3.134782564166842e-19,0.14059675553271891,803963534.0566975,8.87776343776901e-27,4.438881718884505e-27,8.212334859777414e-14,0.5,60.0
187,319249681471.5537,9.805440517767579e-18,3.2738401045726944e-19,0.15118286589018182,905033090.6388515,8.236173796925876e-27,4.118086898462938e-27,9.733163547529666e-14,0.5,60.0
188,319931423332.84393,8.830884428021282e-18,3.1935876510578006e-19,0.14530354309729174,611974906.1386844,1.1881676461024e-26,5.940838230512e-27,7.910786254294597e-14,0.5,60.0
189,320481499626.84015,9.707487337537772e-18,3.399866834026558e-19,0.15316806768660046,642644074.4624124,1.2045474037808558e-26,6.022737018904279e-27,9.45897507015227e-14,0.5,60.0
190,320861765106.5503,1.260789479734812e-17,4.347754653012926e-19,0.15879043294838127,1144661550.8976812,8.648094564057136e-27,4.324047282028568e-27,1.5265566251294433e-13,0.5,60.0
191,322114667159.50726,1.231043108512973e-17,3.974602363088176e-19,0.1903530889125193,556250186.3151888,1.626881847493262e-26,8.13440923746631e-27,1.4350782879140651e-13,0.5,60.0
192,322462421975.89935,8.753309600038713e-18,5.765163781079687e-19,0.09363751578856343,533950946.45658064,2.458344741635159e-26,1.2291723708175796e-26,7.82275211345361e-14,0.5,60.0
193,322868310957.40686,1.3369818517694861e-17,6.732823321258331e-19,0.13584619166029502,815452243.7492962,1.879884566895567e-26,9.399422834477835e-27,1.684935086141081e-13,0.5,60.0
194,323166690979.7234,1.7962138332699468e-17,7.3801093938312355e-19,0.19457036629600855,691402321.9026,2.4303256027652284e-26,1.2151628013826142e-26,2.772225591997445e-13,0.5,60.0
195,324326515377.63055,1.905562099764407e-17,2.0248299434431958e-18,0.10587847141505288,1403014184.3548825,3.285935159015458e-26,1.642967579507729e-26,3.055267619408103e-13,0.5,60.0
196,325166685713.18414,1.9791817131941518e-17,1.5338431866640589e-18,0.19147087247146788,531693869.407139,6.568282224382847e-26,3.2841411121914236e-26,2.835812188710336e-13,0.5,60.0
197,326184805895.65594,1.2752609656015747e-17,1.4500322235304193e-18,0.09455443966663923,681947981.9189342,4.8412655108179794e-26,2.4206327554089897e-26,1.4940716646052956e-13,0.5,60.0
198,326411496220.1801,1.4503922054176767e-17,1.1253474708794485e-18,0.1299695484271754,647967800.9025683,3.9542644506951325e-26,1.9771322253475662e-26,1.8419079321362992e-13,0.5,60.0
199,327168345144.1868,1.4662749843288244e-17,6.553174193769867e-19,0.17423282477139335,544478893.5082154,2.740331857547595e-26,1.3701659287737976e-26,1.9315949197749015e-13,0.5,60.0
200,327233422336.18555,1.086146075009219e-17,1.2176209336758957e-18,0.0715465177641991,960468679.6929613,2.8864324283955134e-26,1.4432162141977567e-26,1.1663058447574785e-13,0.5,60.0
201,327813665177.5017,1.7629205107342705e-17,4.504444213407557e-19,0.2733802522802927,662205678.5897793,1.5487481779474992e-26,7.743740889737496e-27,2.5826343953854266e-13,0.5,60.0
202,328626679559.0848,1.566907189345892e-17,3.2510595589383636e-19,0.299350430693658,625131470.3267869,1.1840936702495633e-26,5.9204683512478164e-27,2.1330746952302778e-13,0.5,60.0
203,329957555344.84784,1.2583080762301736e-17,5.101340781466741e-19,0.14146443756676627,1396424999.4368758,8.317622727739294e-27,4.158811363869647e-27,1.5562450571776973e-13,0.5,60.0
204,330353727550.58484,7.830900709697549e-18,4.230220909068727e-19,0.10523057941207048,633841950.5628692,1.519548494359056e-26,7.59774247179528e-27,6.352693134934314e-14,0.5,60.0
205,331275213030.07983,1.0240343406855986e-17,2.648994994924122e-19,0.21376103355465456,601129361.3082834,1.0033343782780717e-26,5.016671891390358e-27,1.0157492786547478e-13,0.5,60.0
206,332021447746.63574,8.844754828697133e-18,2.7919323328375584e-19,0.17471253535542303,562448866.6843905,1.1301974904409382e-26,5.650987452204691e-27,7.836987106244462e-14,0.5,60.0
207,332532216083.6291,9.790787135248086e-18,3.036723040914857e-19,0.18248843916160926,585598661.8197948,1.1806946774510037e-26,5.903473387255019e-27,9.268894898234322e-14,0.5,60.0
208,333273113703.59106,9.85348023919346e-18,4.0797130775367268e-19,0.13362087946483495,1033765525.8246654,8.985454966283243e-27,4.4927274831416216e-27,9.794548263407714e-14,0.5,60.0
209,333506840704.9881,8.18745001875332e-18,3.525784500115557e-19,0.1280613228716581,660552936.8780055,1.2152919825964852e-26,6.076459912982426e-27,6.874201662024567e-14,0.5,60.0
210,334544859980.2104,9.47740465301574e-18,2.2764851174435013e-19,0.22601169267919605,529148919.77198946,9.795337358457708e-27,4.897668679228854e-27,8.790100350617456e-14,0.5,60.0
211,335274439666.9335,8.550846997839702e-18,2.8225292479432926e-19,0.16503786820903166,666358102.9725882,9.644134625527728e-27,4.822067312763864e-27,7.325628529752244e-14,0.5,60.0
212,335797991381.5998,7.681528542800303e-18,4.0280423721597495e-19,0.10380430395610991,841530051.9586476,1.0898253285420651e-26,5.4491266427103254e-27,6.120047360465797e-14,0.5,60.0
213,336412485208.9606,1.0103078032836149e-17,2.210005157249708e-19,0.24825013620358144,609946667.9488481,8.249619547907584e-27,4.124809773953792e-27,9.878063055121686e-14,0.5,60.0
214,336483231213.90173,8.261266349550075e-18,6.069547757076778e-19,0.07401512839717983,1659164245.2200577,8.329126330363986e-27,4.164563165181993e-27,7.033491246785113e-14,0.5,60.0
215,337602883665.32153,8.914499585309923e-18,2.581284653476198e-19,0.18828043269278882,614551456.196916,9.563352055515379e-27,4.781676027757689e-27,7.881383157703521e-14,0.5,60.0
216,338305895468.38916,1.1089915586924981e-17,3.2169951428017633e-19,0.18844992209758535,1120748336.1871607,6.535439502363364e-27,3.267719751181682e-27,1.1983031383808085e-13,0.5,60.0
217,338536709136.4083,7.015215275151816e-18,6.398366338359758e-19,0.0600749808128503,1525209591.7852583,9.551510789394752e-27,4.775755394697376e-27,5.169709648612001e-14,0.5,60.0
218,339689820277.0036,8.624386212435021e-18,3.8210341428102704e-19,0.12425285807125755,955586261.9621114,9.104236216510849e-27,4.552118108255424e-27,7.535024704927884e-14,0.5,60.0
219,340297628008.6312,7.731249824785611e-18,4.683519491126616e-19,0.0912028945965144,1161076210.8665254,9.184258554073445e-27,4.5921292770367225e-27,6.222830560132176e-14,0.5,60.0
220,341351675849.1723,8.259062628869163e-18,2.8108917839430007e-19,0.16315408888538913,633529718.9042308,1.0102052706224184e-26,5.051026353112092e-27,6.820349119014914e-14,0.5,60.0
221,341895831194.828,9.09296156873548e-18,2.4404409327624493e-19,0.2076880898195333,567810552.3613563,9.785822583940213e-27,4.892911291970107e-27,8.094365331912594e-14,0.5,60.0
222,342484745673.8527,8.78162840854102e-18,3.2605264565776943e-19,0.15116603831431788,816983659.0495807,9.086713912899048e-27,4.543356956449524e-27,7.766792126280567e-14,0.5,60.0
223,342681309979.0735,9.562863696618664e-18,4.0705548117949673e-19,0.13233369850203333,1005835432.1456224,9.214232643631799e-27,4.6071163218158994e-27,9.197719194784938e-14,0.5,60.0
224,344504597943.32574,6.824173986216528e-18,4.583447173811974e-19,0.08466945485667283,870857444.023533,1.1983333835772317e-26,5.9916669178861586e-27,4.798578556803467e-14,0.5,60.0
225,344692661576.0459,8.591676912477708e-18,4.276609813485403e-19,0.11447260625445665,1141803249.3347871,8.527875473529184e-27,4.263937736764592e-27,7.435138952160771e-14,0.5,60.0
226,345734459258.86084,5.898188814161861e-18,8.645301037117358e-19,0.0391460558149554,1380399305.3150468,1.4259617782685284e-26,7.129808891342642e-27,3.626952335394511e-14,0.5,60.0
227,345857563128.7802,1.0129266863060905e-17,2.2568984106410395e-19,0.25732853937148376,558164963.8760873,9.206232420050893e-27,4.6031162100254465e-27,9.739475121396139e-14,0.5,60.0
228,346460401416.6315,1.0664094608214471e-17,4.85200740039718e-19,0.12685500731011146,1230982821.5873237,8.974328418663998e-27,4.487164209331999e-27,1.1302803740049497e-13,0.5,60.0
229,347044274031.5878,8.707556676316475e-18,3.336867073222728e-19,0.1506340271276389,795953842.5621157,9.545166739793384e-27,4.772583369896692e-27,7.526337520511811e-14,0.5,60.0
230,348561660703.47986,6.6504714758940796e-18,4.388535985218829e-19,0.08859900748976364,688601738.5420555,1.4510555727212376e-26,7.255277863606188e-27,4.542287470736862e-14,0.5,60.0
231,348885045151.7329,1.0444088064756822e-17,2.4787681501518983e-19,0.24659917654872077,660894737.0686638,8.539572111173367e-27,4.269786055586684e-27,1.02259114036026e-13,0.5,60.0
232,349793089628.3497,7.574676887170908e-18,5.849495980252589e-19,0.07652908646603605,1153375476.2933354,1.1547294186583664e-26,5.773647093291832e-27,5.827359441578308e-14,0.5,60.0
233,350060504285.17725,9.177110592693671e-18,4.6000426597960725e-19,0.11829131707020736,1126500585.6643322,9.297430354931922e-27,4.648715177465961e-27,8.42313705865453e-14,0.5,60.0
234,350874826520.2484,7.634168165939937e-18,4.443213348457494e-19,0.10294459778787178,801606367.8848544,1.2620265892784553e-26,6.3101329463922766e-27,5.915854848396159e-14,0.5,60.0
235,351617101503.32446,9.835474738093954e-18,2.959235783841272e-19,0.20176777642206953,578918489.2131914,1.1638436631474574e-26,5.819218315737287e-27,9.193382018627398e-14,0.5,60.0
236,352108440809.54346,9.269163016846593e-18,4.500747100538067e-19,0.1283582902853143,789197650.0037028,1.2984682160702455e-26,6.492341080351228e-27,8.435395701765501e-14,0.5,60.0
237,352865185279.7561,1.1858295153006591e-17,2.8279455956323374e-19,0.2641849377294043,580039293.6005933,1.1100591772884675e-26,5.550295886442338e-27,1.2549079753501138e-13,0.5,60.0
238,353931127149.4767,1.0974584725985049e-17,3.1866247715823435e-19,0.2123797302205268,709104897.9114642,1.0231821126126207e-26,5.1159105630631034e-27,1.142803679797459e-13,0.5,60.0
239,354443428336.00323,6.4962848002650105e-18,7.571045283927188e-19,0.05330199265500004,943634593.7667899,1.8267725894129542e-26,9.133862947064771e-27,4.318464203565013e-14,0.5,60.0
240,354508155468.16327,1.0148760510345117e-17,3.952223404646826e-19,0.15965409185060842,825792112.4169972,1.0896907183611721e-26,5.4484535918058605e-27,1.0008052422971295e-13,0.5,60.0
241,355789260992.482,1.0578141334561893e-17,4.970018123732052e-19,0.13411940482496015,979452383.291852,1.1553329020397326e-26,5.776664510198663e-27,1.0954869802347962e-13,0.5,60.0
242,356277105883.1081,7.764093499992142e-18,6.448546164510832e-19,0.07580580971782859,1008609616.1625197,1.4556977315972873e-26,7.278488657986437e-27,6.079614364695866e-14,0.5,60.0
243,357008210210.62317,1.307891147085725e-17,4.867672004386786e-19,0.17129789623394456,1405058876.2371995,7.887861570584144e-27,3.943930785292072e-27,1.5851466350340625e-13,0.5,60.0
244,358523701940.14825,8.083276420418736e-18,6.817888299846705e-19,0.07945015046652847,853583002.5515136,1.818597625877136e-26,9.09298812938568e-27,6.482602876020405e-14,0.5,60.0
245,358933233337.3753,1.1032022494026164e-17,4.91388643469304e-19,0.1528107614096741,795596315.5590136,1.4062574895163366e-26,7.031287447581683e-27,1.120123848405824e-13,0.5,60.0
246,359850959973.49365,1.3340459857702172e-17,3.18112404869473e-19,0.2803162927643151,636176874.6121589,1.1385057361715703e-26,5.6925286808578514e-27,1.5561883048209094e-13,0.5,60.0
247,360362701464.39044,7.009499630008143e-18,7.456905176394542e-19,0.06264284397177061,786911551.6307931,2.1575714977363196e-26,1.0787857488681598e-26,4.9978225113176583e-14,0.5,60.0
248,360590474528.0011,9.845900546980133e-18,5.441772644974896e-19,0.12056261747209528,856663196.868215,1.446314632574098e-26,7.23157316287049e-27,9.443377344670908e-14,0.5,60.0
249,361482776546.8264,9.800741403528021e-18,4.1540476503268933e-19,0.1593485459168071,600773953.9350194,1.57431949878334e-26,7.8715974939167e-27,9.149979505840389e-14,0.5,60.0
250,361944774252.8333,1.106978038766935e-17,4.74091439513571e-19,0.15869394185304136,821153191.2598176,1.3145297667790013e-26,6.572648833895007e-27,1.154624707758327e-13,0.5,60.0
251,362793115362.48914,1.4327769305322034e-17,3.187226851245171e-19,0.3091484107161693,627451056.7884356,1.1565532061165165e-26,5.782766030582582e-27,1.7420688573388222e-13,0.5,60.0
252,363883959552.7295,1.097924454220527e-17,6.324353452560056e-19,0.12573637691445688,859236001.9984945,1.675853938370429e-26,8.379269691852145e-27,1.1357022026303032e-13,0.5,60.0
253,364138581163.4841,1.2819154102971235e-17,5.416287194504353e-19,0.17432946608188668,775120981.7211536,1.590979881606038e-26,7.95489940803019e-27,1.4834775279581325e-13,0.5,60.0
254,365311543183.04376,1.1295044131086492e-17,5.891568031045271e-19,0.14457303945548403,709620560.1438862,1.890328157092077e-26,9.451640785460386e-27,1.1828346750812724e-13,0.5,60.0
255,365767358604.15314,1.1643319744869838e-17,5.259516323086112e-19,0.17338687422775148,509821347.2715668,2.3488770652256065e-26,1.1744385326128033e-26,1.2398106285967034e-13,0.5,60.0
256,366843068825.11523,1.2309742970155345e-17,1.08577623007609e-18,0.0972740248889722,1009864539.6474026,2.44799036176417e-26,1.223995180882085e-26,1.3941169685673844e-13,0.5,60.0
257,366982535842.7734,1.579050940534566e-17,1.2134069706422208e-18,0.11699203371815803,1332297037.4603465,2.0736617635610827e-26,1.0368308817805414e-26,2.1728145154568657e-13,0.5,60.0
258,367843548652.01013,1.9783351094183545e-17,1.2150569646332086e-18,0.20681512248590353,589663811.1022465,4.6916397858885134e-26,2.3458198929442567e-26,2.8739835083134845e-13,0.5,60.0
259,368437935586.72473,3.1629835411856736e-17,2.617325042157901e-18,0.26045896252975687,789596764.6227912,7.547181541709839e-26,3.7735907708549194e-26,5.480546137693024e-13,0.5,60.0
260,369717614890.4752,1.4947466317396037e-17,1.3890609340383278e-18,0.11958927847463217,836855882.0547659,3.7792282366067974e-26,1.8896141183033987e-26,1.9539766211315185e-13,0.5,60.0
261,370360816914.0915,1.5778854222824624e-17,7.958186661068538e-19,0.1978889641478688,603338075.8668303,3.0032112621874743e-26,1.5016056310937371e-26,2.0578819508566134e-13,0.5,60.0
262,371339328893.26044,1.7568609983803014e-17,8.824003169403002e-19,0.19624238047855536,727417360.2841486,2.761941593086231e-26,1.3809707965431154e-26,2.560144453774587e-13,0.5,60.0
263,371809740694.7099,1.1133668450537918e-17,1.4663273332407333e-18,0.07572813100454026,754639683.2121565,4.424088310646714e-26,2.212044155323357e-26,1.1797898180755458e-13,0.5,60.0
264,372249611033.86334,1.7554052612839515e-17,1.142740079115999e-18,0.15623688669169328,1006082638.6021754,2.5861058775286815e-26,1.2930529387643408e-26,2.5868112589263755e-13,0.5,60.0
265,373059852455.962,1.5822377165185345e-17,2.1165307105262776e-18,0.08207940499515148,1656029394.2923934,2.9099734704821203e-26,1.4549867352410602e-26,2.2333765921979867e-13,0.5,60.0
266,374332418223.64246,1.7288397787973438e-17,1.1509670244882328e-18,0.19171217900792614,536893716.8801652,4.880980313573367e-26,2.4404901567866836e-26,2.283551409884248e-13,0.5,60.0
267,374783115590.5837,1.654150428103199e-17,1.717861579773378e-18,0.13721457044766047,645169564.8991187,6.062430757155143e-26,3.0312153785775716e-26,2.251000756994382e-13,0.5,60.0
268,375165624418.80817,2.2027235490151765e-17,1.8463260857770532e-18,0.1939771537445766,731536723.9138947,5.746517968783227e-26,2.8732589843916137e-26,3.4971675965597473e-13,0.5,60.0
269,375719882903.1987,2.0775651602082063e-17,3.106696920449727e-18,0.14579847141824542,717164523.4680346,9.863080676495243e-26,4.9315403382476215e-26,3.3450087984503625e-13,0.5,60.0
270,376151816426.20996,2.7418275678043904e-17,3.53291129397079e-18,0.1973031288411147,861527047.2394768,9.336762527858215e-26,4.6683812639291074e-26,5.217269186196097e-13,0.5,60.0
271,377388139156.2983,3.5635987881133585e-17,6.548563888965922e-18,0.28148971736181405,765510568.769462,1.9477238144989086e-25,9.738619072494543e-26,6.838742073953161e-13,0.5,60.0
272,378587061722.1222,2.3002912550317395e-17,3.3363279402596095e-17,0.08907640757604268,1354867397.6543753,5.60666279086476e-25,2.80333139543238e-25,3.9505896264795117e-13,0.5,60.0
273,379044418883.38666,2.637131757013542e-17,3.0566225876284065e-17,0.15754378630326976,796291973.9286836,8.739809694739082e-25,4.369904847369541e-25,4.772534345916062e-13,0.5,60.0
274,380233483184.79517,3.1377117477979865e-17,4.687026059623448e-17,0.17838006618929467,1033050310.010214,1.0330191969639844e-24,5.165095984819922e-25,6.051570973284963e-13,0.5,60.0
275,381436632090.9177,1.6639621141072762e-17,2.6323302491993665e-17,0.09266252614125398,568782406.1288338,1.0537236238504632e-24,5.268618119252316e-25,2.2341463840285661e-13,0.5,60.0
276,381774614672.0489,2.009910136497787e-17,3.089841406850455e-17,0.09491514994127256,915965169.1784393,7.680504110696076e-25,3.840252055348038e-25,3.142808780193395e-13,0.5,60.0
277,381942885966.0897,2.340716020652972e-17,1.629383011677965e-17,0.16303031467992696,550737080.0402659,6.736144001895562e-25,3.368072000947781e-25,3.842316430746942e-13,0.5,60.0
278,382723153518.8086,3.3589547525159993e-17,1.3093608495424603e-17,0.23962776223929103,818162436.1300889,3.643781374146561e-25,1.8218906870732805e-25,6.407472861118684e-13,0.5,60.0
279,383778785128.7101,2.882276608358818e-17,4.85764842508834e-18,0.2305911816617246,720960880.09172,1.5340759997174053e-25,7.670379998587026e-26,5.171395621811665e-13,0.5,60.0
280,384590764628.0203,2.1555094982767295e-17,4.439986878382796e-18,0.11481114186775787,1169919898.5183818,8.640881620192083e-26,4.3204408100960416e-26,3.655706075716262e-13,0.5,60.0
281,385083478888.91504,2.020681512470457e-17,2.3234199387033658e-18,0.16536366496990862,640986965.856752,8.252984129595015e-26,4.1264920647975074e-26,3.141683077201388e-13,0.5,60.0
282,386469731248.50745,1.700448457114787e-17,2.232857898649319e-18,0.11229398332876492,1022272087.9088045,4.9730986975148503e-26,2.4865493487574251e-26,2.430679164167549e-13,0.5,60.0
283,386471734508.3674,1.7007962102681584e-17,2.3064951073790806e-18,0.10311029177609593,1049669101.7431935,5.003024397167246e-26,2.501512198583623e-26,2.496688839264735e-13,0.5,60.0
284,387986853650.7354,1.8317014254637938e-17,1.0051081214045344e-18,0.2167616404169334,608162722.0542704,3.762924307983429e-26,1.8814621539917144e-26,2.632592896496025e-13,0.5,60.0
285,388675937258.439,1.7905912730111035e-17,1.1007962571723939e-18,0.1805051611281635,866654239.9441891,2.8919686092203587e-26,1.4459843046101794e-26,2.587384848020841e-13,0.5,60.0
286,389569955982.31366,1.3048874251754424e-17,1.7031479293566515e-18,0.08051837011309644,1273719996.375414,3.0444644021377186e-26,1.5222322010688593e-26,1.5518873572589133e-13,0.5,60.0
287,389979235145.58075,1.8841167525328778e-17,8.733519580644873e-19,0.2208577625602498,888083694.6056846,2.2390711712459496e-26,1.1195355856229748e-26,2.7782871254252604e-13,0.5,60.0
288,391228680496.17816,1.5692310705759307e-17,8.158441851750536e-19,0.1878895712589829,779528563.0044814,2.3829102532559935e-26,1.1914551266279967e-26,2.04862548816545e-13,0.5,60.0
289,391993913976.6098,1.2659728512082252e-17,9.649330823813148e-19,0.12596737601559624,778288500.6491983,2.822858304789464e-26,1.411429152394732e-26,1.4280503794282182e-13,0.5,60.0
290,392929722243.81494,1.2526925514973988e-17,8.056916748599384e-19,0.14749317518484714,618917666.8140053,2.963933755851892e-26,1.481966877925946e-26,1.3823477670892726e-13,0.5,60.0
291,393243189678.5112,1.099810256839449e-17,1.5409869907281385e-18,0.06606029994345013,1245553966.2851377,2.816883719574923e-26,1.4084418597874616e-26,1.1263607731346614e-13,0.5,60.0
292,393782963440.6063,1.69578907014534e-17,6.059638422221705e-19,0.25444614441675445,771464252.7895993,1.7883948066601282e-26,8.941974033300641e-27,2.325033596966409e-13,0.5,60.0
293,394767806735.3022,1.2910990849876016e-17,7.75752897083374e-19,0.149326838464694,816942510.9010392,2.1620433958779116e-26,1.0810216979389558e-26,1.473644473391453e-13,0.5,60.0
294,395539275502.53094,1.1599653081643825e-17,8.869650742436939e-19,0.11688786951802198,789159709.6429307,2.55902253987048e-26,1.27951126993524e-26,1.2299115828950006e-13,0.5,60.0
295,395795338827.41394,1.3385847835067166e-17,8.267920766105582e-19,0.14414574932526805,819404820.3157583,2.297366521437886e-26,1.148683260718943e-26,1.6119054687926988e-13,0.5,60.0
296,396571639152.00116,1.8146370029039803e-17,6.9316770302285445e-19,0.23241640541148506,1103276869.8386886,1.4304948625314013e-26,7.152474312657007e-27,2.68050457060006e-13,0.5,60.0
297,398316978532.3002,1.6946725266429606e-17,6.257970151886751e-19,0.23617694859501223,1029367387.811451,1.384189590559917e-26,6.920947952799585e-27,2.365941400903668e-13,0.5,60.0
298,398929817294.68243,1.0669937665705476e-17,9.641488366834032e-19,0.09699597633615172,981542387.2409725,2.2364928750981916e-26,1.1182464375490958e-26,1.0473405612651716e-13,0.5,60.0
299,399865282633.48236,1.1120672089511375e-17,1.0774339114789298e-18,0.09220258057895513,1065165580.2687467,2.303064031750792e-26,1.151532015875396e-26,1.132106855817049e-13,0.5,60.0
